Article ID,Authors,Year,Month,Title,DOI,Journal,Volume,Issue,Pages,Descriptors,Full author names
2-1-2014 CPS,AE Kazdin,2014,Jan,Special Series Introduction: Reenvisioning Clinical Science Training,10.1177/2167702613512105,CPS,2,1,6 - 7,,Alan E Kazdin
2-10-2013 CPS,"JP Jamieson, MK Nock, WB Mendes",2013,Oct,Changing the Conceptualization of Stress in Social Anxiety Disorder: Affective and Physiological Consequences,10.1177/2167702613482119,CPS,1,4,363-374,,"Jeremy P Jamieson, Matthew K Nock, Wendy Berry Mendes"
2-11-2012 PS,"M Stallen, CKW De Dreu, S Shalvi, A Smidts, AG Sanfey",2012,Nov,The Herding Hormone: Oxytocin Stimulates In-Group Conformity,10.1177/0956797612446026,PS,23,11,1288-1292,,"Mirre Stallen, Carsten K W De Dreu, Shaul Shalvi, Ale Smidts, Alan G Sanfey"
2-7-2013 CPS,"J Margraf, AH Meyer, KL Lavallee",2013,Jul,Well-Being From the Knife? Psychological Effects of Aesthetic Surgery,10.1177/2167702612471660,CPS,1,3,239-252,,"Jürgen Margraf, Andrea H Meyer, Kristen L Lavallee"
2-7-2014 CPS,"JJ Gross, H Jazaieri",2014,Jul,"Emotion, Emotion Regulation, and Psychopathology: An Affective Science Perspective",10.1177/2167702614536164,CPS,2,4,387-401,,"James J Gross, Hooria Jazaieri"
20-11-2012 PS,"RC Fraley, BN Griffin, J Belsky, GI Roisman",2012,Nov,Developmental Antecedents of Political Ideology: A Longitudinal Investigation From Birth to Age 18 Years,10.1177/0956797612440102,PS,23,11,1425-1431,,"R Chris Fraley, Brian N Griffin, Jay Belsky, Glenn I Roisman"
20-12-2014 PS,,2014,Dec,Corrigendum: Cultural Relativity in Perceiving Emotion From Vocalizations,10.1177/0956797614556283,PS,25,12,2284,,
21-11-2012 PS,WJ Matthews,2012,Nov,How Much Do Incidental Values Affect the Judgment of Time?,10.1177/0956797612441609,PS,23,11,1432-1434,,William J Matthews
21-12-2014 PS,,2014,Dec,2014 Psychological Science Badge Earners,10.1177/0956797614563521,PS,25,12,2285-2286,,
21-7-2012 PS,MJ Brandt,2012,Jul,Nasty Data Can Still Be Real: A Reply to Ullrich and Schlüter,10.1177/0956797612441610,PS,23,7,826-827,,Mark J Brandt
22-11-2012 PS,"EM Altmann, CD Schunn",2012,Nov,Decay Versus Interference: A New Look at an Old Interaction,10.1177/0956797612446027,PS,23,11,1435-1437,,"Erik M Altmann, Christian D Schunn"
22-7-2012 PS,,2012,Jul,Retraction of “The Secret Life of Emotions” and “Emotion Elicitor or Emotion Messenger? Subliminal Priming Reveals Two Faces of Facial Expressions”,10.1177/0956797612453137,PS,23,7,828,,
3-1-2013 CPS,"JW Keeley, CS DeLao, CL Kirk",2013,Jan,The Commutative Property in Comorbid Diagnosis: Does A + B = B + A?,10.1177/2167702612455742,CPS,1,1,16-29,,"Jared W Keeley, Chafen S DeLao, Claire L Kirk"
3-1-2014 CPS,"V Shoham, MJ Rohrbaugh, LS Onken, BN Cuthbert, RM Beveridge, TR Fowles",2014,Jan,Redefining Clinical Science Training: Purpose and Products of the Delaware Project,10.1177/2167702613497931,CPS,2,1,8 - 21,,"Varda Shoham, Michael J Rohrbaugh, Lisa S Onken, Bruce N Cuthbert, Ryan M Beveridge, Timothy R Fowles"
3-11-2012 PS,"CF Weems, BG Scott, DM Banks, RA Graham",2012,Nov,Is TV Traumatic for All Youths? The Role of Preexisting Posttraumatic-Stress Symptoms in the Link Between Disaster Coverage and Stress,10.1177/0956797612446952,PS,23,11,1293-1297,,"Carl F Weems, Brandon G Scott, Donice M Banks, Rebecca A Graham"
3-7-2014 CPS,"J Joormann, WM Vanderlind",2014,Jul,Emotion Regulation in Depression: The Role of Biased Cognition and Reduced Cognitive Control,10.1177/2167702614536163,CPS,2,4,402-421,,"Jutta Joormann, W Michael Vanderlind"
4-10-2013 CPS,"DE Lewis, MJ O'Reilly, SK Khuu, J Pearson",2013,Oct,Conditioning the Mind’s Eye: Associative Learning With Voluntary Mental Imagery,10.1177/2167702613484716,CPS,1,4,390-400,,"David E Lewis, Matthew J O'Reilly, Sieu K Khuu, Joel Pearson"
4-11-2012 PS,"F Rossano, M Carpenter, M Tomasello",2012,Nov,One-Year-Old Infants Follow Others’ Voice Direction,10.1177/0956797612450032,PS,23,11,1298-1302,,"Federico Rossano, Malinda Carpenter, Michael Tomasello"
3-5-2015 JPSP,"D Páez, B Rimé, N Basabe, A Wlodarczyk, L Zumeta",2015,May,Psychosocial Effects of Perceived Emotional Synchrony in Collective Gatherings,10.1037/pspi0000014,JPSP,108,5,711-729,,"Dario Páez, Bernard Rimé, Nekane Basabe, Anna Wlodarczyk, Larraitz Zumeta"
5-1-2013 CPS,"P Rohde, PM Lewinsohn, DN Klein, JR Seeley, JM Gau",2013,Jan,"Key Characteristics of Major Depressive Disorder Occurring in Childhood, Adolescence, Emerging Adulthood, and Adulthood",10.1177/2167702612457599,CPS,1,1,41-53,,"Paul Rohde, Peter M Lewinsohn, Daniel N Klein, John R Seeley, Jeff M Gau"
5-1-2014 CPS,RW Levenson,2014,Jan,The Future of Clinical Science Training: New Challenges and Opportunities,10.1177/2167702613499330,CPS,2,1,35-45,,Robert W Levenson
5-11-2012 PS,"T Borra, ITC Hooge, FAJ Verstraten",2012,Nov,Orientation Perception of Occluded Objects Is Based on Perceptually Completed Objects,10.1177/0956797612446951,PS,23,11,1303-1305,,"Tobias Borra, Ignace T C Hooge, Frans A J Verstraten"
5-5-2014 CPS,"GW Evans, RC Cassells",2014,May,"Childhood Poverty, Cumulative Risk Exposure, and Mental Health in Emerging Adults",10.1177/2167702613501496,CPS,2,3,287-296,,"Gary W Evans, Rochelle C Cassells"
5-7-2013 CPS,"SB Klein, V Altinyazar, MA Metz",2013,Jul,Facets of Self in Schizophrenia: The Reliability and Accuracy of Trait Self-Knowledge,10.1177/2167702612474263,CPS,1,3,276-289,,"Stanley B Klein, Vesile Altinyazar, Molly A Metz"
6-1-2013 CPS,"CR O'Donnell, IL Williams",2013,Jan,The Buddy System: A 35-Year Follow-Up of Criminal Offenses,10.1177/2167702612456907,CPS,1,1,54-66,,"Clifford R O'Donnell, Izaak L Williams"
6-1-2014 CPS,"MS Atkins, TJ Strauman, JM Cyranowski, GG Kolden",2014,Jan,Reconceptualizing Internship Training Within the Evolving Clinical Science Training Model,10.1177/2167702613501308,CPS,2,1,46-57,,"Marc S Atkins, Timothy J Strauman, Jill M Cyranowski, Gregory G Kolden"
6-10-2013 CPS,"SG Disner, CG Beevers, H Lee, RE Ferrell, AR Hariri, MJ Telch",2013,Oct,War Zone Stress Interacts With the 5-HTTLPR Polymorphism to Predict the Development of Sustained Attention for Negative Emotion Stimuli in Soldiers Returning From Iraq,10.1177/2167702613485564,CPS,1,4,413-425,,"Seth G Disner, Christopher G Beevers, Han-Joo Lee, Robert E Ferrell, Ahmad R Hariri, Michael J Telch"
6-11-2012 PS,"F Rink, MK Ryan, JI Stoker",2012,Nov,Influence in Times of Crisis: How Social and Financial Resources Affect Men’s and Women’s Evaluations of Glass-Cliff Positions,10.1177/0956797612453115,PS,23,11,1306-1313,,"Floor Rink, Michelle K Ryan, Janka I Stoker"
6-5-2015 CPS,"QJM Huys, M Guitart-Masip, RJ Dolan, P Dayan",2015,May,Decision-Theoretic Psychiatry,10.1177/2167702614562040,CPS,3,3,400-421,,"Quentin J M Huys, Marc Guitart-Masip, Raymond J Dolan, Peter Dayan"
6-7-2013 CPS,"DJ Robinaugh, RJ McNally",2013,Jul,Remembering the Past and Envisioning the Future in Bereaved Adults With and Without Complicated Grief,10.1177/2167702613476027,CPS,1,3,290-300,,"Donald J Robinaugh, Richard J McNally"
6-7-2014 CPS,"GJ Siegle, RB Price, NP Jones, F Ghinassi, T Painter, ME Thase",2014,Jul,You Gotta Work at It: Pupillary Indices of Task Focus Are Prognostic for Response to a Neurocognitive Intervention for Rumination in Depression,10.1177/2167702614536160,CPS,2,4,455-471,,"Greg J Siegle, Rebecca B Price, Neil P Jones, Frank Ghinassi, Tiffany Painter, Michael E Thase"
7-1-2013 CPS,"K Monshouwer, M ten Have, M van Poppel, H Kemper, W Vollebergh",2013,Jan,Possible Mechanisms Explaining the Association Between Physical Activity and Mental Health: Findings From the 2001 Dutch Health Behaviour in School-Aged Children Survey,10.1177/2167702612450485,CPS,1,1,67-74,,"Karin Monshouwer, Margreet ten Have, Mireille van Poppel, Han Kemper, Wilma Vollebergh"
7-1-2014 CPS,"JR Weisz, MY Ng, SK Bearman",2014,Jan,Odd Couple? Reenvisioning the Relation Between Science and Practice in the Dissemination-Implementation Era,10.1177/2167702613501307,CPS,2,1,58-74,,"John R Weisz, Mei Yi Ng, Sarah Kate Bearman"
7-11-2012 PS,"CF Chabris, BM Hebert, DJ Benjamin, J Beauchamp, D Cesarini, M van der Loos, M Johannesson, PKE Magnusson, P Lichtenstein, CS Atwood, J Freese, TS Hauser, RM Hauser, N Christakis, D Laibson",2012,Nov,Most Reported Genetic Associations With General Intelligence Are Probably False Positives,10.1177/0956797611435528,PS,23,11,1314-1323,,"Christopher F Chabris, Benjamin M Hebert, Daniel J Benjamin, Jonathan Beauchamp, David Cesarini, Mattijs van der Loos, Magnus Johannesson, Patrik K E Magnusson, Paul Lichtenstein, Craig S Atwood, Jeremy Freese, Taissa S Hauser, Robert M Hauser, Nicholas Christakis, David Laibson"
7-4-2014 PS,"M Gendron, D Roberson, JM van der Vyver, LF Barrett",2014,Apr,Cultural Relativity in Perceiving Emotion From Vocalizations,10.1177/0956797613517239,PS,25,4,911-920,,"Maria Gendron, Debi Roberson, Jacoba Marieta van der Vyver, Lisa Feldman Barrett"
7-7-2014 CPS,"J Panksepp, JS Wright, MD Döbrössy, TE Schlaepfer, VA Coenen",2014,Jul,Affective Neuroscience Strategies for Understanding and Treating Depression: From Preclinical Models to Three Novel Therapeutics,10.1177/2167702614535913,CPS,2,4,472-494,,"Jaak Panksepp, Jason S Wright, Máté D Döbrössy, Thomas E Schlaepfer, Volker A Coenen"
8-1-2013 CPS,"ES Epel, E Puterman, J Lin, E Blackburn, A Lazaro, WB Mendes",2013,Jan,Wandering Minds and Aging Cells,10.1177/2167702612460234,CPS,1,1,75-83,,"Elissa S Epel, Eli Puterman, Jue Lin, Elizabeth Blackburn, Alanie Lazaro, Wendy Berry Mendes"
8-1-2014 CPS,"GJ Haeffel, JL Hames",2014,Jan,Cognitive Vulnerability to Depression Can Be Contagious,10.1177/2167702613485075,CPS,2,1,75-85,,"Gerald J Haeffel, Jennifer L Hames"
8-11-2012 PS,KP Harden,2012,Nov,True Love Waits? A Sibling-Comparison Study of Age at First Sexual Intercourse and Romantic Relationships in Young Adulthood,10.1177/0956797612442550,PS,23,11,1324-1336,,K Paige Harden
8-7-2013 CPS,"E Grecco, SJ Robbins, E Bartoli, EF Wolff",2013,Jul,Use of Nonconscious Priming to Promote Self-Disclosure,10.1177/2167702612472176,CPS,1,3,311-315,,"Elizabeth Grecco, Steven J Robbins, Eleonora Bartoli, Edward F Wolff"
8-7-2014 CPS,"BS Kisilevsky, B Chambers, KCH Parker, GAL Davies",2014,Jul,Auditory Processing in Growth-Restricted Fetuses and Newborns and Later Language Development,10.1177/2167702613509371,CPS,2,4,495-513,,"Barbara S Kisilevsky, Beverly Chambers, Kevin C H Parker, Gregory A L Davies"
9-1-2013 CPS,"HT Neshat-Doost, T Dalgleish, W Yule, M Kalantari, SJ Ahmadi, A Dyregrov, L Jobson",2013,Jan,Enhancing Autobiographical Memory Specificity Through Cognitive Training: An Intervention for Depression Translated From Basic Science,10.1177/2167702612454613,CPS,1,1,84-92,,"Hamid Taher Neshat-Doost, Tim Dalgleish, William Yule, Mehrdad Kalantari, Sayed Jafar Ahmadi, Atle Dyregrov, Laura Jobson"
9-1-2014 CPS,"B Bullock, G Murray",2014,Jan,Reduced Amplitude of the 24 Hour Activity Rhythm: A Biomarker of Vulnerability to Bipolar Disorder?,10.1177/2167702613490158,CPS,2,1,86-96,,"Ben Bullock, Greg Murray"
9-1-2015 PS,"SM Fleming, B Maniscalco, Y Ko, N Amendi, T Ro, H Lau",2015,Jan,Action-Specific Disruption of Perceptual Confidence,10.1177/0956797614557697,PS,26,1,89-98,,"Stephen M Fleming, Brian Maniscalco, Yoshiaki Ko, Namema Amendi, Tony Ro, Hakwan Lau"
9-10-2013 CPS,"I Marchetti, EHW Koster, R De Raedt",2013,Oct,Rest-Related Dynamics of Risk and Protective Factors for Depression: A Behavioral Study,10.1177/2167702613489668,CPS,1,4,443-451,,"Igor Marchetti, Ernst H W Koster, Rudi De Raedt"
9-11-2012 PS,"JL Little, EL Bjork, RA Bjork, G Angello",2012,Nov,"Multiple-Choice Tests Exonerated, at Least of Some Charges: Fostering Test-Induced Learning and Avoiding Test-Induced Forgetting",10.1177/0956797612443370,PS,23,11,1337-1344,,"Jeri L Little, Elizabeth Ligon Bjork, Robert A Bjork, Genna Angello"
9-7-2014 CPS,"EA Selby, SA Wonderlich, RD Crosby, SG Engel, E Panza, JE Mitchell, SJ Crow, CB Peterson, D Le Grange",2014,Jul,Nothing Tastes as Good as Thin Feels: Low Positive Emotion Differentiation and Weight-Loss Activities in Anorexia Nervosa,10.1177/2167702613512794,CPS,2,4,514-531,,"Edward A Selby, Stephen A Wonderlich, Ross D Crosby, Scott G Engel, Emily Panza, James E Mitchell, Scott J Crow, Carol B Peterson, Daniel Le Grange"
18-1-2012 PS,,2012,Jan,"Erratum: Unconscious-Thought Effects Take Place Off-Line, Not On-Line.",10.1177/0956797611432836,PS,23,1,109,,
17-2-2012 PS,,2012,Feb,Erratum: What’s in a Name? Popular Names Are Less Common on Frontiers.,10.1177/0956797611435621,PS,23,2,210,,
17-3-2012 PS,,2012,Mar,Erratum: Explicit Memory for Unattended Words: The Importance of Being in the “No.”,10.1177/0956797611436148,PS,23,3,331,,
23-7-2012 PS,,2012,Jul,Erratum: The Social Dimension of Stress Reactivity: Acute Stress Increases Prosocial Behavior in Humans.,10.1177/0956797612453571,PS,23,7,829,,
30-10-2012 PS,,2012,Oct,Corrigendum: Early Predictors of High School Mathematics Achievement.,10.1177/0956797612461752,PS,23,10,1271,,
20-12-2012 PS,,2012,Dec,Acknowledgement,10.1177/0956797612465819,PS,23,12,1566-1577,,
31-10-2013 PS,,2013,Oct,Corrigendum: Shifting Selection May Control Apparent Motion.,10.1177/0956797613500644,PS,24,10,2131,,
26-5-2013 PS,,2013,May,Corrigendum: Culturally Divergent Responses to Mortality Salience.,10.1177/0956797613487176,PS,24,5,813,,
28-4-2013 PS,,2013,Apr,Corrigendum: Does This Recession Make Me Look Black? The Effect of Resource Scarcity on the Categorization of Biracial Faces.,10.1177/0956797613485224,PS,24,4,600,,
28-3-2014 PS,,2014,Mar,Corrigendum: Kinesthesis Can Make an Invisible Hand Visible.,10.1177/0956797613520537,PS,25,3,842,,
29-3-2014 PS,,2014,Mar,Corrigendum: Attitudes toward Arab ascendance: Israeli and global perspectives.,10.1177/0956797614523931,PS,25,3,843,,
30-3-2014 PS,,2014,Mar,"Corrigendum: Awe, uncertainty, and agency detection.",10.1177/0956797614525573,PS,25,3,844,,
24-7-2014 PS,"R Silberzahn, U Simonsohn, EL Uhlmann",2014,Jul,Matched-Names Analysis Reveals No Evidence of Name-Meaning Effects: A Collaborative Commentary on Silberzahn and Uhlmann (2013),10.1177/0956797614533802,PS,25,7,1504-1505,,"Raphael Silberzahn, Uri Simonsohn, Eric Luis Uhlmann"
25-7-2014 PS,,2014,Jul,Erratum: Are the “Memory Wars” Over? A Scientist-Practitioner Gap in Beliefs About Repressed Memory,10.1177/0956797614538213,PS,25,7,1506,,
26-4-2015 PS,,2015,Apr,Erratum: Action-Specific Disruption of Perceptual Confidence,10.1177/0956797615578854,PS,26,4,551,,
27-4-2015 PS,,2015,Apr,Corrigendum: Life Paths and Accomplishments of Mathematically Precocious Males and Females Four Decades Later,10.1177/0956797615575525,PS,26,4,552-553,,
28-4-2015 PS,,2015,Apr,Corrigendum: The Unforeseen Costs of Extraordinary Experience,10.1177/0956797615575706,PS,26,4,554,,
21-1-2013 JEPLMC,"Z Shipstead, RW Engle",2013,Jan,Interference Within the Focus of Attention: Working Memory Tasks Reflect More Than Temporary Maintenance,10.1037/a0028467,JEPLMC,39,1,277-289,,"Zach Shipstead, Randall W Engle"
22-1-2013 JEPLMC,"MJ Hays, N Kornell, RA Bjork",2013,Jan,When and Why a Failed Test Potentiates the Effectiveness of Subsequent Study,10.1037/a0028468,JEPLMC,39,1,290-296,,"Matthew Jensen Hays, Nate Kornell, Robert A Bjork"
23-1-2013 JEPLMC,"A Kilic, AH Criss, MW Howard",2013,Jan,A Causal Contiguity Effect That Persists Across Time Scales,10.1037/a0028463,JEPLMC,39,1,297-303,,"Asli Kilic, Amy H Criss, Marc W Howard"
24-1-2013 JEPLMC,"JD Koen, AP Yonelinas",2013,Jan,"Still No Evidence for the Encoding Variability Hypothesis: A Reply to Jang, Mickes, and Wixted (2012) and Starns, Rotello, and Ratcliff (2012)",10.1037/a0028462,JEPLMC,39,1,304-312,,"Joshua D Koen, Andrew P Yonelinas"
25-1-2013 JEPLMC,"E Dhooge, RJ Hartsuiker",2013,Jan,"Distractor Exclusion Is Not an Early Process: A Reply to Roelofs, Piai, and Schriefers (2011)",10.1037/a0028473,JEPLMC,39,1,313-316,,"Elisah Dhooge, Robert J Hartsuiker"
5-11-2013 JEPLMC,,2013,Nov,Correction to Lohnas and Kahana (2013),10.1037/a0034164,JEPLMC,39,6,1725,,
19-11-2013 JEPLMC,,2013,Nov,"Correction to Pfister, Schroeder, and Kunde (2013)",10.1037/xlm0000001,JEPLMC,39,6,1913,,
10-5-2014 JEPLMC,,2014,May,Correction to Noreen and MacLeod (2012),10.1037/xlm0000014,JEPLMC,40,3,754,,
5-2-2012 JPSP,,2012,Feb,Correction to Shepherd and Kay (2011),10.1037/a0026649,JPSP,102,2,280,,
8-2-2012 JPSP,"MJA Wohl, MJ Hornsey, SH Bennett",2012,Feb,Why Group Apologies Succeed and Fail: Intergroup Forgiveness and the Role of Primary and Secondary Emotions,10.1037/a0024838,JPSP,102,2,306-322,,"Michael J A Wohl, Matthew J Hornsey, Shannon H Bennett"
9-2-2012 JPSP,"BS Lowery, RM Chow, ED Knowles, MM Unzueta",2012,Feb,Paying for Positive Group Esteem: How Inequity Frames Affect Whites’ Responses to Redistributive Policies,10.1037/a0024598,JPSP,102,2,323-336,,"Brian S Lowery, Rosalind M Chow, Eric D Knowles, Miguel M Unzueta"
10-2-2012 JPSP,"BL Bonner, MR Baumann",2012,Feb,Leveraging Member Expertise to Improve Knowledge Transfer and Demonstrability in Groups,10.1037/a0025566,JPSP,102,2,337-350,,"Bryan L Bonner, Michael R Baumann"
11-2-2012 JPSP,"N Halevy, EY Chou, TR Cohen, RW Livingston",2012,Feb,Status Conferral in Intergroup Social Dilemmas: Behavioral Antecedents and Consequences of Prestige and Dominance,10.1037/a0025515,JPSP,102,2,351-366,,"Nir Halevy, Eileen Y Chou, Taya R Cohen, Robert W Livingston"
12-2-2012 JPSP,JM Adler,2012,Feb,Living Into the Story: Agency and Coherence in a Longitudinal Study of Narrative Identity Development and Mental Health Over the Course of Psychotherapy,10.1037/a0025289,JPSP,102,2,367-389,,Jonathan M Adler
13-2-2012 JPSP,,2012,Feb,"Correction to Chang, Connelly, and Geeza (2011)",10.1037/a0026831,JPSP,102,2,389,,
